library	Blue_Macia	Cyan_IS12646	Gold_RTx430	Green_Ajabsido	Orange_MotaMaradi	Purple_SRN39	max_allele	max_value	Genotype_sum
IXND	0.9934097421203438	0.0	0.0	0.006590257879656161	0.0	0.0	Blue	0.9934097421203438	3490
IXNE	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5943
IXNF	0.0	0.0	0.0	0.0003475842891901286	0.9996524157108099	0.0	Orange	0.9996524157108099	2877
IXNG	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	1337
IXNH	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6064
IXNI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	410
IXNJ	0.9825026511134677	0.017497348886532343	0.0	0.0	0.0	0.0	Blue	0.9825026511134677	1886
IXNK	0.9955139457772576	0.0	0.0	0.004486054222742344	0.0	0.0	Blue	0.9955139457772576	5127
IXNL	0.9955469506292353	0.0	0.0	0.004453049370764763	0.0	0.0	Blue	0.9955469506292353	5165
IXNM	0.9982411569278874	0.0	0.0	0.0017588430721125659	0.0	0.0	Blue	0.9982411569278874	5117
IXNN	0.1724137931034483	0.8275862068965517	0.0	0.0	0.0	0.0	Cyan	0.8275862068965517	493
IXNP	0.1511879049676026	0.8488120950323974	0.0	0.0	0.0	0.0	Cyan	0.8488120950323974	463
IXNQ	0.9764340518816222	0.0	0.0	0.020277676287906467	0.003288271830471319	0.0	Blue	0.9764340518816222	5474
IXNR	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5216
IXNS	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5392
IXNT	0.9792626728110599	0.0	0.0	0.0	0.020737327188940093	0.0	Blue	0.9792626728110599	434
IXNU	0.9920824894126312	0.0	0.0	0.0	0.007917510587368809	0.0	Blue	0.9920824894126312	5431
IXNW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	925
IXNX	0.9908479641389615	0.0	0.0	0.009152035861038476	0.0	0.0	Blue	0.9908479641389615	5354
IXNY	0.8649535265172226	0.0	0.0	0.035538545653362494	0.09950792782941498	0.0	Blue	0.8649535265172226	1829
IXNZ	0.9485608170844939	0.0	0.0	0.0	0.05143918291550603	0.0	Blue	0.9485608170844939	5385
IXPA	0.9849108367626886	0.015089163237311385	0.0	0.0	0.0	0.0	Blue	0.9849108367626886	2187
IXPB	0.002905006294180304	0.0	0.0	0.9970949937058197	0.0	0.0	Green	0.9970949937058197	10327
IXPC	0.9214894571556752	0.029161058770749215	0.0	0.01794526693584567	0.03140421713772992	0.0	Blue	0.9214894571556752	4458
IXPD	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	777
IXPE	0.9040152963671129	0.0	0.0	0.09369024856596558	0.002294455066921606	0.0	Blue	0.9040152963671129	5230
IXPF	0.9236192714453584	0.0	0.0	0.0	0.07638072855464159	0.0	Blue	0.9236192714453584	851
IXPG	0.009184956008894905	0.0	0.0	0.9908150439911051	0.0	0.0	Green	0.9908150439911051	10343
IXPH	0.9936698587891576	0.0	0.0	0.006330141210842396	0.0	0.0	Blue	0.9936698587891576	6161
IXPI	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5943
IXPJ	0.16334405144694533	0.0008574490889603429	0.0	0.8332261521972133	0.002572347266881029	0.0	Green	0.8332261521972133	4665
IXPK	0.13987473903966596	0.860125260960334	0.0	0.0	0.0	0.0	Cyan	0.860125260960334	479
IXPL	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2876
IXPM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5264
IXPN	0.052135054617676264	0.0	0.0	0.7048162859980139	0.24304865938430983	0.0	Green	0.7048162859980139	4028
IXPP	0.00020329335230737954	0.0	0.0	0.005895507216914007	0.9939011994307786	0.0	Orange	0.9939011994307786	4919
IXPQ	0.9955546965597217	0.0	0.0	0.004445303440278315	0.0	0.0	Blue	0.9955546965597217	5174
IXPR	0.9955007824726134	0.0	0.0	0.004499217527386541	0.0	0.0	Blue	0.9955007824726134	5112
IXPS	0.9954590325765055	0.0	0.0	0.004540967423494571	0.0	0.0	Blue	0.9954590325765055	5065
IXPT	0.9955709609089158	0.0	0.0	0.004429039091084152	0.0	0.0	Blue	0.9955709609089158	5193
IXPU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5086
IXPW	0.06197654941373534	0.0	0.0	0.010469011725293133	0.9275544388609716	0.0	Orange	0.9275544388609716	2388
IXPX	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2628
IXPY	0.005917159763313609	0.0	0.0	0.0	0.9940828402366864	0.0	Orange	0.9940828402366864	2704
IXPZ	0.0002103049421661409	0.0	0.0	0.005257623554153523	0.9945320715036803	0.0	Orange	0.9945320715036803	4755
IXQA	0.0007434944237918215	0.0	0.0	0.0	0.9992565055762082	0.0	Orange	0.9992565055762082	2690
IXQB	0.9658564814814815	0.0	0.0	0.014467592592592593	0.019675925925925927	0.0	Blue	0.9658564814814815	1728
IXQC	0.9221160911094783	0.0	0.0	0.00440852314474651	0.07347538574577517	0.0	Blue	0.9221160911094783	1361
IXQD	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5327
IXQE	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	445
IXQF	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2693
IXQG	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5394
IXQH	0.9986314760508309	0.0	0.0	0.0013685239491691105	0.0	0.0	Blue	0.9986314760508309	5115
IXQI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	756
IXQJ	0.9916353704335951	0.0	0.0	0.005633321952884944	0.0027313076135199728	0.0	Blue	0.9916353704335951	5858
IXQK	0.9921259842519685	0.0	0.0	0.004765851636966432	0.0031081641110650643	0.0	Blue	0.9921259842519685	4826
IXQL	0.9776464952897972	0.005269040395976369	0.0	0.006227047740699345	0.010857416573527064	0.0	Blue	0.9776464952897972	6263
IXQM	0.9943192948090108	0.0	0.0	0.0045053868756121445	0.0011753183153770813	0.0	Blue	0.9943192948090108	5105
IXQP	0.9794273958511915	0.01662952168695354	0.0	0.003943082461854963	0.0	0.0	Blue	0.9794273958511915	5833
IXQR	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5916
IXQS	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	487
IXQT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	483
IXQU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5080
IXQW	0.2254335260115607	0.0	0.0	0.08092485549132948	0.6936416184971098	0.0	Orange	0.6936416184971098	1038
IXQX	0.8088235294117647	0.19117647058823528	0.0	0.0	0.0	0.0	Blue	0.8088235294117647	1088
IXQY	0.0	0.0	0.0	0.005188516084399862	0.9948114839156001	0.0	Orange	0.9948114839156001	2891
IXQZ	0.0	0.0	0.0	0.11650485436893204	0.6553398058252428	0.22815533980582525	Orange	0.6553398058252428	412
IXRA	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5943
IXRB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6542
IXRC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5112
IXYE	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	4874
IXYG	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	485
IYYN	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5595
IZGS	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5355
IZGX	0.15708812260536398	0.0	0.0	0.07662835249042145	0.7662835249042146	0.0	Orange	0.7662835249042146	1044
IZGY	0.9955200623295676	0.0	0.0	0.004479937670432412	0.0	0.0	Blue	0.9955200623295676	5134
IZGZ	0.9785123966942149	0.0	0.0	0.021487603305785124	0.0	0.0	Blue	0.9785123966942149	1815
IZHA	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5943
IZHB	0.9915474642392718	0.0	0.0	0.008452535760728219	0.0	0.0	Blue	0.9915474642392718	4614
IZHC	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6024
IZHD	0.9969568668960043	0.0	0.0	0.003043133103995766	0.0	0.0	Blue	0.9969568668960043	7558
IZHE	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	544
IZHF	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	3005
IZHG	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5943
IZHH	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2987
IZHI	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2690
IZHJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	821
IZHK	0.0007434944237918215	0.0	0.0	0.0	0.9992565055762082	0.0	Orange	0.9992565055762082	2690
IZHL	0.000370919881305638	0.0	0.0	0.0	0.9996290801186943	0.0	Orange	0.9996290801186943	2696
IZHM	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2685
IZHN	0.9824561403508771	0.0	0.0	0.0	0.017543859649122806	0.0	Blue	0.9824561403508771	513
IZHP	0.9906413432424993	0.0	0.0	0.0	0.009358656757500689	0.0	Blue	0.9906413432424993	7266
IZHQ	0.0007651109410864575	0.0	0.0	0.001530221882172915	0.9977046671767407	0.0	Orange	0.9977046671767407	2614
IZHR	0.9956006120887528	0.0	0.0	0.004399387911247131	0.0	0.0	Blue	0.9956006120887528	5228
IZHS	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5944
IZHT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4717
IZHU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2855
IZHW	0.9935376967688484	0.0	0.0	0.006462303231151615	0.0	0.0	Blue	0.9935376967688484	6035
IZHX	0.0001682085786375105	0.0	0.0	0.0	0.9998317914213625	0.0	Orange	0.9998317914213625	5945
IZHY	0.001037344398340249	0.0	0.0	0.004495159059474412	0.9944674965421854	0.0	Orange	0.9944674965421854	2892
IZHZ	0.6770778744366419	0.037941515564406246	0.0	0.2804737448904727	0.004506865108479195	0.0	Blue	0.6770778744366419	9541
IZIA	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5924
IZIB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	499
IZIC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5164
IZID	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	7895
IZIE	0.005188516084399862	0.0	0.0	0.0	0.9948114839156001	0.0	Orange	0.9948114839156001	2891
IZIF	0.556980906921241	0.04683770883054893	0.0	0.3897673031026253	0.006414081145584725	0.0	Blue	0.556980906921241	6704
IZIG	0.9514767932489452	0.0	0.0	0.04852320675105485	0.0	0.0	Blue	0.9514767932489452	474
IZIH	0.004689331770222743	0.0	0.0	0.0	0.9953106682297772	0.0	Orange	0.9953106682297772	5971
IZII	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	7435
IZIJ	0.9956173780487805	0.0	0.0	0.004382621951219513	0.0	0.0	Blue	0.9956173780487805	5248
IZIK	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5366
IZIL	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6023
IZIM	0.9908151549942594	0.0	0.0	0.009184845005740528	0.0	0.0	Blue	0.9908151549942594	5226
IZIN	0.9956223829463267	0.0	0.0	0.0043776170536733916	0.0	0.0	Blue	0.9956223829463267	5254
IZIP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4653
IZIQ	0.9955051788157123	0.0	0.0	0.004494821184287669	0.0	0.0	Blue	0.9955051788157123	5117
IZIR	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	491
IZIS	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5930
IZIT	0.00895933838731909	0.0	0.0	0.0	0.9910406616126809	0.0	Orange	0.9910406616126809	2902
IZIU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4739
IZIW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	7609
IZIX	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5944
IZIY	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5943
IZIZ	0.9934793512790503	0.0	0.0	0.006520648720949674	0.0	0.0	Blue	0.9934793512790503	5981
IZJA	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2876
IZJB	0.004355108877721943	0.0	0.0	0.00016750418760469013	0.9954773869346734	0.0	Orange	0.9954773869346734	5970
IZJC	0.4597636465953855	0.0	0.0	0.0007503282686175201	0.539486025135997	0.0	Orange	0.539486025135997	5331
IZJD	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	625
IZJE	0.9996095275283092	0.0	0.0	0.0	0.0003904724716907458	0.0	Blue	0.9996095275283092	5122
IZJF	0.003703703703703704	0.0	0.0	0.0	0.9962962962962963	0.0	Orange	0.9962962962962963	2700
IZJG	0.6022222222222222	0.05288888888888889	0.0	0.21288888888888888	0.132	0.0	Blue	0.6022222222222222	2250
IZJH	0.0007432181345224824	0.0	0.0	0.0	0.9992567818654775	0.0	Orange	0.9992567818654775	2691
IZJI	0.009933774834437087	0.0	0.0	0.0	0.9900662251655629	0.0	Orange	0.9900662251655629	6040
IZJJ	0.0007434944237918215	0.0	0.0	0.0	0.9992565055762082	0.0	Orange	0.9992565055762082	2690
IZJK	0.9955348476024073	0.0	0.0	0.0044651523975927	0.0	0.0	Blue	0.9955348476024073	5151
IZJL	0.0044411547002220575	0.0	0.0	0.0	0.9955588452997779	0.0	Orange	0.9955588452997779	2702
IZJM	0.0	0.0	0.0	0.017543859649122806	0.9824561403508771	0.0	Orange	0.9824561403508771	2736
IZJN	0.8271276595744681	0.0	0.0	0.17287234042553193	0.0	0.0	Blue	0.8271276595744681	376
IZJP	0.0019749835418038184	0.0	0.0	0.0	0.9980250164581962	0.0	Orange	0.9980250164581962	6076
IZJQ	0.015523932729624839	0.0	0.0	0.0	0.9844760672703752	0.0	Orange	0.9844760672703752	773
IZJR	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6024
IZJS	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	5984
IZJT	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6023
IZJU	0.0014908066920655955	0.0	0.0	0.000828225940036442	0.9976809673678979	0.0	Orange	0.9976809673678979	6037
IZJW	0.001988400994200497	0.0	0.0	0.0	0.9980115990057995	0.0	Orange	0.9980115990057995	6035
IZJX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	465
IZJY	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6064
IZJZ	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	6064
IZKA	0.9955777735050951	0.0	0.0	0.004422226494904826	0.0	0.0	Blue	0.9955777735050951	5201
IZKB	0.0	0.0	0.0	0.0	0.9835836535103039	0.016416346489696122	Orange	0.9835836535103039	5726
IZKC	0.27297297297297296	0.016216216216216217	0.0	0.6184684684684685	0.09234234234234234	0.0	Green	0.6184684684684685	4440
IZKE	0.0003718854592785422	0.0	0.0	0.0	0.9996281145407214	0.0	Orange	0.9996281145407214	2689
IZKF	0.003703703703703704	0.0	0.0	0.0	0.9962962962962963	0.0	Orange	0.9962962962962963	2700
IZKG	0.0022256628604606153	0.0	0.0	0.9977743371395393	0.0	0.0	Green	0.9977743371395393	10334
IZKH	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5328
IZKI	0.9243456435998566	0.07565435640014342	0.0	0.0	0.0	0.0	Blue	0.9243456435998566	2789
IZKK	0.0041604260276252285	0.0	0.0	0.0	0.9958395739723748	0.0	Orange	0.9958395739723748	6009
IZKL	0.7167832167832168	0.05201048951048951	0.0	0.21984265734265734	0.011363636363636364	0.0	Blue	0.7167832167832168	2288
IZKM	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	1395
IZKN	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5363
IZKP	0.9998010741993236	0.0	0.0	0.00019892580067634773	0.0	0.0	Blue	0.9998010741993236	5027
IZKQ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	464
IZKR	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2688
IZKS	0.8940774487471527	0.0	0.0	0.02847380410022779	0.0774487471526196	0.0	Blue	0.8940774487471527	878
IZKT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	584
IZKU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1284
IZKW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	782
IZKX	0.9424242424242424	0.0	0.0	0.022727272727272728	0.03484848484848485	0.0	Blue	0.9424242424242424	660
IZKY	0.0014858841010401188	0.0	0.0	0.0	0.9985141158989599	0.0	Orange	0.9985141158989599	2692
IZKZ	0.8644251626898047	0.0	0.0	0.0368763557483731	0.09869848156182212	0.0	Blue	0.8644251626898047	1844
IZLA	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2688
IZLB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5310
IZLC	0.6809103576405017	0.055271713887598696	0.0	0.25127728750580586	0.012540640966093822	0.0	Blue	0.6809103576405017	2153
IZLD	0.0007429420505200594	0.0	0.0	0.0007429420505200594	0.9985141158989599	0.0	Orange	0.9985141158989599	2692
IZLE	0.000336417157275021	0.0	0.0	0.0	0.9996635828427249	0.0	Orange	0.9996635828427249	5945
IZLF	0.9929411764705882	0.0	0.0	0.0	0.007058823529411765	0.0	Blue	0.9929411764705882	425
IZLG	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2688
IZLH	0.016093635698610095	0.0	0.0	0.0	0.9839063643013899	0.0	Orange	0.9839063643013899	2734
IZLI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6382
IZLJ	0.6721763085399449	0.0	0.0	0.08080808080808081	0.24701561065197428	0.0	Blue	0.6721763085399449	1089
IZLK	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2729
IZLL	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2688
IZLM	0.9953051643192489	0.0	0.0	0.004499217527386541	0.00019561815336463224	0.0	Blue	0.9953051643192489	5112
IZLN	0.13489762638159086	0.0	0.0	0.8651023736184091	0.0	0.0	Green	0.8651023736184091	11038
IZLP	0.993491124260355	0.0	0.0	0.0	0.00650887573964497	0.0	Blue	0.993491124260355	5070
IZLQ	0.9950268549830913	0.0	0.0	0.004973145016908693	0.0	0.0	Blue	0.9950268549830913	5027
IZLR	0.9945883262466177	0.0	0.0	0.005411673753382296	0.0	0.0	Blue	0.9945883262466177	5174
IZLS	0.9742198100407056	0.0	0.0	0.015603799185888738	0.0101763907734057	0.0	Blue	0.9742198100407056	1474
IZLT	0.9991589571068125	0.0	0.0	0.0	0.0008410428931875525	0.0	Blue	0.9991589571068125	4756
IZLU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4977
IZLW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5074
IZLX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5055
IZLY	0.9853351955307262	0.0	0.0	0.014664804469273743	0.0	0.0	Blue	0.9853351955307262	1432
IZLZ	0.9826546003016591	0.0	0.0	0.017345399698340876	0.0	0.0	Blue	0.9826546003016591	1326
IZMA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5689
IZMB	0.9960730749530476	0.0	0.0	0.003926925046952365	0.0	0.0	Blue	0.9960730749530476	5857
IZMC	0.995816660603856	0.0	0.0	0.004183339396144053	0.0	0.0	Blue	0.995816660603856	5498
IZMD	0.9957089552238806	0.0	0.0	0.004291044776119403	0.0	0.0	Blue	0.9957089552238806	5360
IZME	0.9816733067729083	0.0	0.0	0.018326693227091632	0.0	0.0	Blue	0.9816733067729083	1255
IZMF	0.9952134788435765	0.0	0.0	0.0044035994639096306	0.0	0.0003829216925138809	Blue	0.9952134788435765	5223
IZMG	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	4935
IZMH	0.9826283987915407	0.0	0.0	0.017371601208459216	0.0	0.0	Blue	0.9826283987915407	1324
IZMI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1295
IZMJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5013
IZMK	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5166
IZML	0.982536066818527	0.0	0.0	0.017463933181473046	0.0	0.0	Blue	0.982536066818527	1317
IZMM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1334
IZMN	0.9838483146067416	0.0	0.0	0.016151685393258428	0.0	0.0	Blue	0.9838483146067416	1424
IZMP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2985
IZMQ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2873
IZMR	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2654
IZMS	0.8328039927404719	0.0	0.0	0.05467332123411978	0.11252268602540835	0.0	Blue	0.8328039927404719	4408
IZMT	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5081
IZMU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1912
IZMW	0.6417112299465241	0.3582887700534759	0.0	0.0	0.0	0.0	Blue	0.6417112299465241	187
IZMX	0.6802973977695167	0.0	0.0	0.0	0.31970260223048325	0.0	Blue	0.6802973977695167	538
IZMY	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1827
IZMZ	0.7679180887372014	0.23208191126279865	0.0	0.0	0.0	0.0	Blue	0.7679180887372014	586
IZNA	0.9996220710506425	0.0	0.0	0.0	0.0003779289493575208	0.0	Blue	0.9996220710506425	5292
IZNB	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5331
IZNC	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	3968
IZND	0.9951848998459168	0.0	0.0	0.004815100154083205	0.0	0.0	Blue	0.9951848998459168	5192
IZNE	0.9993123603231906	0.0	0.0	0.0006876396768093519	0.0	0.0	Blue	0.9993123603231906	5817
IZNF	0.9955069349482321	0.0	0.0	0.004493065051767923	0.0	0.0	Blue	0.9955069349482321	5119
IZNG	0.9806529625151149	0.0	0.0	0.019347037484885126	0.0	0.0	Blue	0.9806529625151149	1654
IZNH	0.9979783128101452	0.0	0.0	0.0020216871898548062	0.0	0.0	Blue	0.9979783128101452	5441
IZNI	0.5870189546237794	0.0	0.0	0.16484778862722574	0.24813325674899483	0.0	Blue	0.5870189546237794	1741
IZNJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5771
IZNK	0.9994206257242179	0.0	0.0	0.0005793742757821553	0.0	0.0	Blue	0.9994206257242179	5178
IZNL	0.6041379310344828	0.02620689655172414	0.0	0.1103448275862069	0.2593103448275862	0.0	Blue	0.6041379310344828	2175
IZNM	0.9971374045801527	0.0	0.0	0.0	0.0028625954198473282	0.0	Blue	0.9971374045801527	5240
IZNN	0.9973004242190513	0.002699575780948708	0.0	0.0	0.0	0.0	Blue	0.9973004242190513	5186
IZNP	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5198
IZNQ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5234
IZNR	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5175
IZNS	0.5697445972495089	0.3320235756385069	0.0	0.09823182711198428	0.0	0.0	Blue	0.5697445972495089	509
IZNT	0.11775362318840579	0.8387681159420289	0.0	0.041666666666666664	0.0018115942028985507	0.0	Cyan	0.8387681159420289	552
IZNU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5218
IZNW	0.559322033898305	0.0	0.0	0.0	0.4406779661016949	0.0	Blue	0.559322033898305	413
IZNY	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5184
IZNZ	0.9974683544303797	0.0	0.0	0.002531645569620253	0.0	0.0	Blue	0.9974683544303797	1580
IZPA	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5181
IZPB	0.9982053838484546	0.0	0.0	0.001794616151545364	0.0	0.0	Blue	0.9982053838484546	5015
IZPC	0.9819770617149098	0.018022938285090113	0.0	0.0	0.0	0.0	Blue	0.9819770617149098	5493
IZPD	0.9189629871188651	0.062285993804011085	0.0	0.016305233980107615	0.0024457850970161423	0.0	Blue	0.9189629871188651	6133
IZPE	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	5186
IZPF	0.1687612208258528	0.7630161579892281	0.0	0.06822262118491922	0.0	0.0	Cyan	0.7630161579892281	557
IZPG	0.9500723589001447	0.0	0.0	0.049927641099855286	0.0	0.0	Blue	0.9500723589001447	1382
IZPH	0.9500723589001447	0.0	0.0	0.049927641099855286	0.0	0.0	Blue	0.9500723589001447	1382
IZPI	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	422
IZPJ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	402
IZPK	0.95	0.0	0.0	0.0	0.05	0.0	Blue	0.95	5400
IZPL	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1922
IZPM	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2125
IZPN	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1922
IZPP	0.9982847341337907	0.0017152658662092624	0.0	0.0	0.0	0.0	Blue	0.9982847341337907	583
IZPQ	0.9658291457286432	0.0	0.0	0.0	0.034170854271356785	0.0	Blue	0.9658291457286432	1990
IZPR	0.9984511132623427	0.0	0.0	0.001548886737657309	0.0	0.0	Blue	0.9984511132623427	5165
IZPS	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1205
IZPT	0.9981600735970562	0.0	0.0	0.0	0.0018399264029438822	0.0	Blue	0.9981600735970562	2174
IZPU	0.5992889791772473	0.0	0.0	0.12188928390045708	0.27882173692229556	0.0	Blue	0.5992889791772473	1969
IZPW	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1936
IZPX	0.0	1.0	0.0	0.0	0.0	0.0	Cyan	1.0	545
IZPY	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	6545
IZPZ	0.0	0.0	0.0	0.0	1.0	0.0	Orange	1.0	2688
JBNU	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2119
JBNW	0.9934010152284264	0.0	0.0	0.006598984771573604	0.0	0.0	Blue	0.9934010152284264	1970
JBNX	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2177
JBNY	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2212
JBNZ	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	2180
JBPB	0.9995316159250586	0.0	0.0	0.000468384074941452	0.0	0.0	Blue	0.9995316159250586	2135
JBPC	0.9467084639498433	0.0	0.0	0.0	0.05329153605015674	0.0	Blue	0.9467084639498433	1276
JBPD	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1951
JBPE	0.6575809199318569	0.0	0.0	0.10221465076660988	0.2402044293015332	0.0	Blue	0.6575809199318569	2348
JBPF	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	1205
JBPG	1.0	0.0	0.0	0.0	0.0	0.0	Blue	1.0	410
JBPH	0.99880810488677	0.0	0.0	0.0	0.0011918951132300357	0.0	Blue	0.99880810488677	5034
JBPI	0.8105004101722724	0.0	0.0	0.06371342630571507	0.12578616352201258	0.0	Blue	0.8105004101722724	3657
JBPJ	0.9964476021314387	0.0	0.0	0.0	0.003552397868561279	0.0	Blue	0.9964476021314387	563
